rating,helpfulness,hair_color,brand_name,price_usd,review_length
2,0.800000011920929,blonde,Algenist,70.0,214
1,0.3333329856395721,,Algenist,70.0,414
2,0.800000011920929,brown,Algenist,98.0,179
5,0.5,,Algenist,85.0,220
5,0.800000011920929,brown,Algenist,74.0,433
5,0.8888890147209167,,Algenist,70.0,415
5,0.9375,,Algenist,74.0,246
5,1.0,black,Algenist,85.0,782
5,0.9333329796791076,brown,Algenist,38.0,754
5,0.7142860293388367,brown,Algenist,25.0,769
1,0.7391300201416016,,Algenist,70.0,211
5,0.857142984867096,black,Algenist,25.0,711
5,0.8235290050506592,auburn,Algenist,85.0,1018
1,1.0,brown,Algenist,25.0,68
5,0.5454549789428711,,Algenist,85.0,75
5,1.0,brown,Algenist,38.0,231
2,0.2727270126342773,black,Algenist,38.0,122
5,1.0,brown,Algenist,85.0,95
1,0.800000011920929,red,Algenist,40.0,241
5,1.0,brown,Algenist,85.0,333
4,0.6666669845581055,,Algenist,74.0,253
4,1.0,brown,Algenist,85.0,491
1,0.8333330154418945,,Algenist,74.0,170
5,0.8235290050506592,red,Algenist,38.0,396
5,,brown,Algenist,58.0,317
4,1.0,brown,Algenist,96.0,318
5,0.8999999761581421,,Algenist,70.0,185
4,0.8333330154418945,blonde,Algenist,38.0,402
3,,black,Algenist,40.0,116
5,1.0,brown,Algenist,38.0,147
5,1.0,,Algenist,70.0,235
5,1.0,,Algenist,74.0,145
5,,,Algenist,74.0,216
5,0.6363639831542969,blonde,Algenist,85.0,437
4,,brown,Algenist,58.0,239
5,0.6000000238418579,brown,Algenist,38.0,173
5,1.0,auburn,Algenist,38.0,380
5,1.0,brown,Algenist,85.0,552
5,0.800000011920929,brown,Algenist,74.0,516
5,0.9090909957885742,brown,Algenist,85.0,177
2,0.8799999952316284,,Algenist,85.0,631
5,0.5,black,Algenist,25.0,184
5,0.9166669845581056,brown,Algenist,38.0,325
5,0.9583330154418944,,Algenist,70.0,499
5,0.7692310214042664,blonde,Algenist,85.0,286
3,0.3333329856395721,,Algenist,85.0,257
3,0.25,,Algenist,85.0,546
1,0.7272729873657227,,Algenist,72.0,225
5,,brown,Algenist,38.0,270
4,0.9285709857940674,,Algenist,70.0,189
4,0.4516130089759826,red,Algenist,25.0,55
5,1.0,blonde,Algenist,84.0,260
5,0.800000011920929,brown,Algenist,72.0,293
4,0.7777780294418335,,Algenist,70.0,188
5,0.7142860293388367,brown,Algenist,25.0,559
2,1.0,brown,Algenist,40.0,194
5,,brown,Alpha-H,65.0,333
5,1.0,black,Alpha-H,38.0,529
5,0.9523810148239136,blonde,Alpha-H,105.0,958
2,1.0,brown,Alpha-H,38.0,327
5,0.0,black,Alpha-H,65.0,248
1,0.7222219705581665,black,Alpha-H,22.0,157
5,0.875,black,Alpha-H,82.0,150
5,1.0,brown,Alpha-H,38.0,209
5,0.800000011920929,brown,Alpha-H,22.0,160
5,0.8999999761581421,brown,Alpha-H,38.0,559
4,0.5,brown,Alpha-H,65.0,377
5,,red,Alpha-H,65.0,168
5,0.0,brown,Alpha-H,65.0,533
4,1.0,black,Alpha-H,65.0,270
5,0.846153974533081,brown,Alpha-H,65.0,498
5,1.0,black,Alpha-H,65.0,488
3,0.6666669845581055,brown,Alpha-H,82.0,220
5,1.0,brown,Alpha-H,65.0,240
5,,brown,Alpha-H,65.0,280
5,,brown,Alpha-H,65.0,131
5,1.0,blonde,Alpha-H,38.0,340
5,1.0,brown,Alpha-H,65.0,265
5,1.0,red,Alpha-H,38.0,131
5,0.9090909957885742,auburn,Alpha-H,22.0,185
5,1.0,brown,Alpha-H,65.0,405
3,0.3333329856395721,black,Alpha-H,65.0,141
5,1.0,brown,Alpha-H,38.0,116
5,1.0,brown,Alpha-H,65.0,171
5,0.9090909957885742,black,Alpha-H,65.0,211
4,0.5,brown,Alpha-H,38.0,284
1,0.4399999976158142,black,Alpha-H,82.0,167
5,0.96875,auburn,Alpha-H,65.0,348
4,1.0,brown,Alpha-H,65.0,305
5,0.8333330154418945,brown,Alpha-H,65.0,641
4,0.5714290142059326,blonde,Alpha-H,22.0,0
4,0.5,blonde,Alpha-H,65.0,137
5,,brown,Alpha-H,65.0,124
5,,blonde,Alpha-H,65.0,242
5,1.0,brown,Alpha-H,38.0,118
5,,brown,Alpha-H,105.0,213
5,,brown,Alpha-H,65.0,76
2,0.4545449912548065,brown,Alpha-H,65.0,432
5,0.8860759735107422,brown,Alpha-H,106.0,408
4,0.625,brown,Alpha-H,65.0,67
5,1.0,black,Alpha-H,38.0,101
3,1.0,blonde,Alpha-H,65.0,197
5,1.0,black,Alpha-H,65.0,510
1,0.1666669994592666,brown,Alpha-H,22.0,29
5,,brown,Alpha-H,65.0,692
3,0.6666669845581055,black,Alpha-H,106.0,222
2,1.0,,Alpha-H,38.0,1151
3,0.8181819915771484,blonde,Alpha-H,65.0,1104
5,1.0,brown,Alpha-H,65.0,155
5,1.0,black,Alpha-H,65.0,494
5,1.0,black,Alpha-H,38.0,248
1,0.1500000059604644,brown,Alpha-H,22.0,79
5,1.0,blonde,Alpha-H,65.0,274
5,1.0,auburn,Alpha-H,38.0,110
5,1.0,blonde,Alpha-H,65.0,975
4,1.0,brown,Alpha-H,65.0,110
5,0.9130430221557616,brown,Alpha-H,65.0,524
4,,black,Alpha-H,65.0,289
5,1.0,brown,Alpha-H,65.0,335
1,0.5,blonde,Alpha-H,38.0,218
5,,blonde,Alpha-H,65.0,329
5,0.7941179871559143,black,Alpha-H,65.0,189
5,0.6666669845581055,auburn,Alpha-H,38.0,623
5,,black,Alpha-H,38.0,180
5,0.5,brown,Alpha-H,38.0,190
5,1.0,,Alpha-H,106.0,597
5,1.0,brown,Alpha-H,38.0,238
5,1.0,brown,Alpha-H,65.0,386
5,1.0,brown,Alpha-H,65.0,76
5,1.0,brown,Alpha-H,65.0,247
4,,brown,Alpha-H,65.0,221
2,0.25,brown,Alpha-H,22.0,464
1,1.0,brown,Alpha-H,65.0,78
3,0.5,brown,Alpha-H,65.0,123
5,1.0,blonde,Alpha-H,38.0,727
5,0.8888890147209167,black,Alpha-H,105.0,207
5,1.0,auburn,Alpha-H,105.0,405
4,1.0,brown,Alpha-H,65.0,733
5,,brown,Alpha-H,65.0,351
4,0.5,brown,Alpha-H,65.0,117
5,1.0,blonde,Alpha-H,22.0,129
5,,blonde,Alpha-H,65.0,160
5,1.0,blonde,Alpha-H,38.0,515
5,0.9677420258522034,black,Alpha-H,38.0,684
5,1.0,black,Alpha-H,38.0,125
5,1.0,black,Alpha-H,38.0,460
5,0.7692310214042664,brown,Alpha-H,105.0,698
5,,brown,Alpha-H,65.0,119
5,0.5,brown,Alpha-H,65.0,214
3,0.4285709857940674,brown,Alpha-H,65.0,216
5,,brown,Alpha-H,105.0,156
5,0.9230769872665404,blonde,Alpha-H,106.0,137
4,,brown,Alpha-H,38.0,197
5,1.0,brown,Alpha-H,38.0,167
5,0.3333329856395721,blonde,Alpha-H,38.0,107
5,1.0,blonde,Alpha-H,38.0,168
4,1.0,brown,Alpha-H,65.0,313
5,1.0,brown,Alpha-H,22.0,365
5,1.0,black,Alpha-H,106.0,154
5,0.965516984462738,blonde,Alpha-H,106.0,480
5,1.0,brown,Alpha-H,65.0,399
4,0.25,black,Alpha-H,65.0,182
5,,brown,Alpha-H,65.0,55
5,1.0,black,Alpha-H,65.0,288
4,,black,Alpha-H,65.0,476
5,1.0,blonde,Alpha-H,38.0,240
5,1.0,blonde,Alpha-H,65.0,101
3,0.6666669845581055,,Alpha-H,22.0,143
3,1.0,brown,Alpha-H,65.0,150
3,0.9166669845581056,black,Alpha-H,38.0,615
4,,black,Alpha-H,65.0,285
5,,blonde,Alpha-H,38.0,221
5,1.0,,Alpha-H,106.0,523
1,0.5217390060424805,brown,Alpha-H,82.0,616
5,0.9090909957885742,blonde,Alpha-H,22.0,114
4,1.0,black,Alpha-H,65.0,492
4,1.0,,Alpha-H,65.0,430
3,,brown,Alpha-H,65.0,184
5,1.0,brown,Alpha-H,82.0,182
4,0.5,blonde,Alpha-H,65.0,408
5,,blonde,Alpha-H,65.0,200
5,1.0,brown,Alpha-H,65.0,210
5,1.0,blonde,Alpha-H,38.0,149
4,0.5,gray,Alpha-H,65.0,188
5,1.0,brown,Alpha-H,38.0,193
5,1.0,brown,Alpha-H,38.0,365
5,0.75,black,Alpha-H,65.0,494
4,,red,Alpha-H,65.0,246
5,1.0,brown,Alpha-H,22.0,57
2,1.0,blonde,Alpha-H,65.0,349
5,1.0,auburn,Alpha-H,38.0,179
5,1.0,black,Alpha-H,38.0,324
5,0.75,brown,Alpha-H,65.0,108
5,0.9375,blonde,Alpha-H,65.0,220
4,1.0,blonde,Alpha-H,38.0,143
5,1.0,blonde,Alpha-H,106.0,427
5,0.8181819915771484,gray,Alpha-H,65.0,380
5,,red,Alpha-H,65.0,312
2,0.6923080086708069,brown,Alpha-H,82.0,231
5,1.0,brown,Alpha-H,65.0,246
4,0.0,blonde,Alpha-H,65.0,301
5,1.0,black,Alpha-H,22.0,92
4,1.0,black,Alpha-H,65.0,220
5,1.0,auburn,Alpha-H,38.0,406
5,1.0,blonde,Alpha-H,65.0,278
5,0.0,brown,Alpha-H,65.0,168
4,0.0,brown,Alpha-H,65.0,223
4,,black,Alpha-H,65.0,289
5,1.0,blonde,Alpha-H,65.0,203
5,,brown,Alpha-H,65.0,53
5,1.0,brown,Alpha-H,22.0,1161
1,0.4722220003604889,brown,Alpha-H,22.0,615
5,1.0,brown,Alpha-H,65.0,526
4,,brown,Alpha-H,65.0,241
5,1.0,black,Alpha-H,38.0,190
5,1.0,black,Alpha-H,65.0,289
5,0.5,blonde,Alpha-H,82.0,84
5,1.0,black,Alpha-H,38.0,507
3,0.9047620296478271,brown,Alpha-H,82.0,706
5,1.0,gray,Alpha-H,65.0,213
4,0.9565219879150392,auburn,Alpha-H,22.0,764
1,0.0270269997417926,brown,Alpha-H,65.0,132
5,1.0,brown,Alpha-H,38.0,109
2,0.5833330154418945,auburn,Alpha-H,38.0,188
5,,blonde,Alpha-H,38.0,284
5,1.0,blonde,Alpha-H,65.0,179
4,1.0,black,Alpha-H,65.0,759
5,0.4000000059604645,black,Alpha-H,65.0,272
5,1.0,blonde,Alpha-H,38.0,154
5,1.0,brown,Alpha-H,38.0,289
1,0.2000000029802322,blonde,Alpha-H,65.0,181
5,1.0,black,Alpha-H,38.0,166
5,1.0,blonde,Alpha-H,38.0,229
5,1.0,brown,Alpha-H,65.0,278
5,0.3333329856395721,brown,Alpha-H,105.0,93
5,1.0,brown,Alpha-H,106.0,420
5,1.0,brown,Alpha-H,106.0,63
5,1.0,,Alpha-H,105.0,624
2,0.0,blonde,Alpha-H,65.0,409
5,1.0,,Alpha-H,22.0,332
5,1.0,brown,Alpha-H,106.0,167
5,1.0,blonde,Alpha-H,65.0,431
4,,brown,Alpha-H,38.0,396
5,1.0,blonde,Alpha-H,65.0,301
5,,brown,Alpha-H,65.0,74
5,1.0,brown,Alpha-H,38.0,83
4,0.5,brown,Alpha-H,38.0,552
5,0.5909090042114258,blonde,Alpha-H,22.0,117
1,0.2000000029802322,blonde,Alpha-H,65.0,258
2,0.2258059978485107,brown,Alpha-H,22.0,119
3,0.0,brown,Alpha-H,38.0,526
5,0.8947370052337646,brown,Alpha-H,82.0,355
4,1.0,auburn,Alpha-H,65.0,462
5,1.0,black,Alpha-H,65.0,469
5,1.0,blonde,Alpha-H,22.0,525
4,,,Alpha-H,65.0,86
1,0.9230769872665404,black,Alpha-H,65.0,300
5,1.0,,Alpha-H,82.0,441
4,0.2000000029802322,brown,Alpha-H,65.0,219
5,1.0,brown,Alpha-H,38.0,352
4,1.0,brown,Alpha-H,38.0,257
4,0.0,brown,Alpha-H,65.0,133
5,1.0,,Alpha-H,38.0,280
5,0.5,brown,Alpha-H,22.0,573
4,0.5,brown,Alpha-H,65.0,217
5,1.0,,Alpha-H,105.0,251
4,1.0,brown,Alpha-H,65.0,167
4,0.8666669726371765,brown,Alpha-H,22.0,419
5,1.0,black,Alpha-H,65.0,388
5,1.0,blonde,Alpha-H,38.0,883
5,,blonde,Alpha-H,65.0,293
4,1.0,brown,Alpha-H,65.0,258
4,0.0,brown,Alpha-H,65.0,206
3,1.0,brown,Alpha-H,65.0,274
4,,blonde,Alpha-H,65.0,253
5,1.0,blonde,Alpha-H,65.0,205
4,1.0,black,Alpha-H,65.0,202
5,,blonde,Alpha-H,65.0,270
5,1.0,blonde,Alpha-H,38.0,249
2,0.4000000059604645,blonde,Alpha-H,65.0,377
5,1.0,blonde,Alpha-H,38.0,150
5,,black,Alpha-H,65.0,357
5,1.0,black,Alpha-H,65.0,82
3,1.0,brown,Alpha-H,22.0,164
5,1.0,brown,Alpha-H,65.0,571
5,1.0,blonde,Alpha-H,38.0,534
4,,brown,Alpha-H,65.0,487
4,1.0,black,Alpha-H,65.0,270
5,0.9047620296478271,brown,Alpha-H,65.0,762
5,0.949999988079071,blonde,Alpha-H,106.0,317
4,1.0,brown,Alpha-H,38.0,294
5,1.0,brown,Alpha-H,65.0,90
3,,black,Alpha-H,65.0,483
5,1.0,auburn,Alpha-H,38.0,172
3,1.0,brown,Alpha-H,65.0,614
5,1.0,,Alpha-H,82.0,172
5,1.0,brown,Alpha-H,65.0,172
5,1.0,blonde,Alpha-H,65.0,624
5,0.8181819915771484,,Alpha-H,106.0,187
1,0.6956520080566406,brown,Alpha-H,82.0,569
5,1.0,black,Alpha-H,105.0,276
5,0.6666669845581055,brown,Alpha-H,65.0,114
5,1.0,brown,Alpha-H,38.0,310
4,0.75,red,Alpha-H,38.0,661
5,1.0,brown,Alpha-H,82.0,374
4,1.0,brown,Alpha-H,38.0,313
3,1.0,brown,Alpha-H,38.0,194
4,1.0,brown,Alpha-H,65.0,394
1,0.8666669726371765,brown,Alpha-H,65.0,368
4,0.6666669845581055,brown,Alpha-H,65.0,204
3,1.0,brown,Alpha-H,65.0,254
4,0.5,brown,Alpha-H,38.0,216
4,1.0,blonde,Alpha-H,65.0,349
3,0.8333330154418945,blonde,Alpha-H,65.0,361
5,,brown,Alpha-H,65.0,138
5,0.5,blonde,Alpha-H,38.0,241
5,0.9545450210571288,blonde,Alpha-H,105.0,429
4,,brown,Alpha-H,65.0,274
5,0.5714290142059326,black,Anastasia Beverly Hills,45.0,276
5,1.0,brown,Anastasia Beverly Hills,45.0,358
5,1.0,blonde,Anastasia Beverly Hills,45.0,424
5,0.6666669845581055,red,Anastasia Beverly Hills,45.0,138
5,0.8999999761581421,black,Anastasia Beverly Hills,45.0,269
4,0.8947370052337646,blonde,Anastasia Beverly Hills,45.0,374
5,1.0,black,Anastasia Beverly Hills,45.0,143
3,0.75,brown,Anastasia Beverly Hills,45.0,352
2,0.5833330154418945,brown,Anastasia Beverly Hills,45.0,256
5,1.0,black,Anastasia Beverly Hills,45.0,184
5,1.0,black,Anastasia Beverly Hills,45.0,425
5,0.8823530077934265,blonde,Anastasia Beverly Hills,45.0,418
4,0.8888890147209167,brown,Anastasia Beverly Hills,45.0,194
4,1.0,black,Anastasia Beverly Hills,45.0,465
5,0.75,brown,Anastasia Beverly Hills,45.0,321
5,0.8333330154418945,brown,Anastasia Beverly Hills,45.0,411
5,0.8333330154418945,black,Anastasia Beverly Hills,45.0,113
5,1.0,gray,Anastasia Beverly Hills,45.0,75
4,0.1111110001802444,brown,Anastasia Beverly Hills,45.0,85
5,0.6666669845581055,brown,Anastasia Beverly Hills,45.0,333
5,1.0,black,Anastasia Beverly Hills,45.0,177
5,0.857142984867096,red,Anastasia Beverly Hills,45.0,227
5,1.0,black,Anastasia Beverly Hills,45.0,384
5,0.8333330154418945,brown,Anastasia Beverly Hills,45.0,375
2,,blonde,Anastasia Beverly Hills,45.0,292
5,0.699999988079071,brown,Anastasia Beverly Hills,45.0,238
5,0.4666669964790344,black,Anastasia Beverly Hills,45.0,108
5,,brown,Augustinus Bader,290.0,568
3,,,Augustinus Bader,215.0,433
5,1.0,brown,Augustinus Bader,220.0,406
4,,auburn,Augustinus Bader,290.0,438
2,0.3333329856395721,blonde,Augustinus Bader,305.0,293
5,0.6666669845581055,brown,Augustinus Bader,220.0,477
5,,black,Augustinus Bader,290.0,421
4,1.0,,Augustinus Bader,220.0,361
5,1.0,blonde,Augustinus Bader,390.0,388
3,0.8611109852790833,black,Augustinus Bader,390.0,1309
5,0.6666669845581055,brown,Augustinus Bader,290.0,864
5,0.1428570002317428,black,Augustinus Bader,220.0,119
4,1.0,blonde,Augustinus Bader,215.0,724
5,0.5,black,Augustinus Bader,390.0,438
2,0.800000011920929,black,Augustinus Bader,92.0,149
4,,blonde,Augustinus Bader,215.0,547
3,1.0,brown,Augustinus Bader,390.0,207
4,,brown,Augustinus Bader,215.0,126
3,,blonde,Augustinus Bader,215.0,544
5,,black,Augustinus Bader,215.0,233
5,0.6666669845581055,brown,Augustinus Bader,290.0,155
5,0.6666669845581055,blonde,Augustinus Bader,305.0,400
4,0.6000000238418579,blonde,Augustinus Bader,92.0,322
5,,brown,Augustinus Bader,290.0,246
4,1.0,black,Augustinus Bader,390.0,528
3,0.959999978542328,brown,Augustinus Bader,390.0,587
5,,brown,Augustinus Bader,290.0,98
5,1.0,brown,Augustinus Bader,290.0,147
3,0.5,,Augustinus Bader,390.0,124
5,,blonde,Augustinus Bader,290.0,216
4,1.0,brown,Augustinus Bader,390.0,661
5,1.0,blonde,Augustinus Bader,92.0,219
5,,black,Augustinus Bader,215.0,552
3,0.5625,brown,Augustinus Bader,92.0,453
5,,blonde,Augustinus Bader,290.0,378
5,,black,Augustinus Bader,215.0,927
5,0.0,brown,Augustinus Bader,390.0,492
5,,brown,Augustinus Bader,290.0,364
5,,blonde,Augustinus Bader,290.0,139
5,0.800000011920929,blonde,Augustinus Bader,290.0,50
5,,brown,Augustinus Bader,290.0,369
5,0.6666669845581055,blonde,Augustinus Bader,390.0,179
4,0.857142984867096,auburn,Augustinus Bader,92.0,319
5,0.6666669845581055,brown,Augustinus Bader,390.0,249
1,1.0,brown,Augustinus Bader,390.0,331
5,1.0,brown,Augustinus Bader,290.0,429
5,,brown,Augustinus Bader,290.0,824
3,0.5,black,Augustinus Bader,215.0,953
5,0.4406780004501343,brown,Augustinus Bader,390.0,972
4,0.8666669726371765,black,Augustinus Bader,220.0,403
5,,brown,Augustinus Bader,290.0,316
5,,blonde,Augustinus Bader,290.0,435
5,1.0,brown,Augustinus Bader,290.0,470
4,0.9387760162353516,brown,Augustinus Bader,92.0,818
3,1.0,blonde,Augustinus Bader,93.0,297
5,0.6000000238418579,brown,Augustinus Bader,390.0,942
5,1.0,auburn,Augustinus Bader,390.0,746
5,0.6666669845581055,brown,Augustinus Bader,390.0,941
5,1.0,red,Augustinus Bader,290.0,438
5,1.0,black,Augustinus Bader,290.0,86
4,0.6666669845581055,blonde,Augustinus Bader,290.0,767
5,0.5199999809265137,brown,Augustinus Bader,220.0,654
5,0.7142860293388367,red,Augustinus Bader,92.0,691
5,0.0,blonde,Augustinus Bader,390.0,141
5,,blonde,Augustinus Bader,215.0,984
5,1.0,brown,Augustinus Bader,390.0,984
2,1.0,black,Augustinus Bader,92.0,301
4,,blonde,Augustinus Bader,390.0,222
5,0.0,brown,Augustinus Bader,220.0,443
5,0.7666670083999634,brown,Augustinus Bader,290.0,215
5,,brown,Augustinus Bader,290.0,314
5,,brown,Augustinus Bader,290.0,183
5,1.0,blonde,Augustinus Bader,220.0,1492
5,0.8524590134620667,black,Augustinus Bader,390.0,403
5,0.2222220003604889,black,Augustinus Bader,92.0,299
5,,brown,Augustinus Bader,290.0,458
4,1.0,brown,Augustinus Bader,390.0,437
5,1.0,auburn,Augustinus Bader,290.0,427
5,1.0,blonde,Augustinus Bader,290.0,112
5,,auburn,Augustinus Bader,215.0,406
5,1.0,,Augustinus Bader,220.0,307
3,,blonde,Augustinus Bader,390.0,220
5,,brown,Augustinus Bader,290.0,180
4,0.699999988079071,blonde,Augustinus Bader,92.0,304
5,1.0,brown,Augustinus Bader,220.0,751
1,0.800000011920929,brown,Augustinus Bader,92.0,77
5,0.875,brown,Augustinus Bader,92.0,411
5,,,Augustinus Bader,215.0,583
5,0.5,blonde,Augustinus Bader,220.0,342
3,0.6666669845581055,brown,Augustinus Bader,390.0,539
5,,blonde,Augustinus Bader,215.0,180
5,0.625,brown,Augustinus Bader,92.0,156
5,,black,Augustinus Bader,220.0,955
5,,,Augustinus Bader,92.0,425
1,0.25,red,Augustinus Bader,92.0,197
4,0.5,brown,Augustinus Bader,220.0,516
5,,brown,Augustinus Bader,290.0,200
2,0.7368419766426086,black,Augustinus Bader,390.0,393
4,,blonde,Augustinus Bader,215.0,295
5,0.75,brown,Augustinus Bader,290.0,190
5,,blonde,Augustinus Bader,290.0,314
5,,brown,Augustinus Bader,390.0,304
5,1.0,black,Augustinus Bader,290.0,483
5,1.0,blonde,Augustinus Bader,290.0,320
5,,black,Augustinus Bader,215.0,203
5,0.7777780294418335,,Augustinus Bader,185.0,224
5,0.5,brown,Augustinus Bader,92.0,190
5,0.2857140004634857,black,Augustinus Bader,390.0,535
5,1.0,brown,Augustinus Bader,390.0,846
5,,,Augustinus Bader,215.0,641
5,0.8518519997596741,brown,Augustinus Bader,92.0,1084
5,,black,Augustinus Bader,215.0,616
5,,brown,Augustinus Bader,290.0,207
5,,brown,Augustinus Bader,290.0,252
5,,blonde,Augustinus Bader,215.0,271
5,0.4000000059604645,brown,Augustinus Bader,92.0,234
5,1.0,red,Augustinus Bader,220.0,503
4,,brown,Augustinus Bader,390.0,181
3,0.8947370052337646,black,Augustinus Bader,390.0,454
5,1.0,blonde,Augustinus Bader,290.0,242
5,0.6521739959716797,brown,Augustinus Bader,92.0,1042
5,0.75,brown,Augustinus Bader,290.0,623
3,1.0,brown,Augustinus Bader,390.0,300
5,0.7916669845581055,blonde,Augustinus Bader,92.0,244
5,1.0,blonde,Augustinus Bader,390.0,381
4,,blonde,Augustinus Bader,220.0,569
3,0.3600000143051147,black,Augustinus Bader,220.0,695
5,1.0,brown,Augustinus Bader,220.0,700
4,1.0,brown,Augustinus Bader,390.0,894
5,,black,Augustinus Bader,215.0,201
3,0.9032260179519652,brown,Augustinus Bader,92.0,444
4,,blonde,Augustinus Bader,390.0,310
4,0.0,brown,Augustinus Bader,390.0,494
5,0.9090909957885742,brown,Augustinus Bader,92.0,148
5,0.0,brown,Augustinus Bader,220.0,737
4,1.0,black,Augustinus Bader,390.0,370
5,0.3333329856395721,brown,Augustinus Bader,390.0,391
5,,,Augustinus Bader,215.0,407
5,,brown,Augustinus Bader,290.0,232
4,,red,Augustinus Bader,215.0,400
3,0.625,brown,Augustinus Bader,220.0,875
5,0.5,brown,Augustinus Bader,220.0,485
5,,,Augustinus Bader,215.0,842
5,,brown,Augustinus Bader,290.0,317
4,0.800000011920929,brown,Augustinus Bader,390.0,376
5,1.0,,Augustinus Bader,92.0,835
3,1.0,black,Augustinus Bader,390.0,461
5,0.949999988079071,blonde,Augustinus Bader,290.0,1979
4,,,Augustinus Bader,215.0,284
4,,,Augustinus Bader,215.0,432
4,1.0,blonde,Augustinus Bader,290.0,784
4,0.5714290142059326,blonde,Augustinus Bader,220.0,439
4,0.7368419766426086,blonde,Augustinus Bader,390.0,294
4,,brown,Augustinus Bader,290.0,952
5,0.5,black,Augustinus Bader,220.0,387
5,,black,Augustinus Bader,220.0,732
5,1.0,blonde,Augustinus Bader,215.0,280
3,0.5,black,Augustinus Bader,220.0,464
3,,blonde,Augustinus Bader,215.0,273
5,,,Augustinus Bader,215.0,361
3,,brown,Augustinus Bader,290.0,929
4,,brown,Augustinus Bader,220.0,271
4,1.0,brown,Augustinus Bader,390.0,1135
3,1.0,,Augustinus Bader,92.0,358
4,,blonde,Augustinus Bader,290.0,138
5,,brown,Augustinus Bader,290.0,333
5,0.9090909957885742,brown,Augustinus Bader,390.0,1125
5,1.0,brown,Augustinus Bader,290.0,637
4,1.0,blonde,Augustinus Bader,390.0,304
5,,,Augustinus Bader,215.0,238
2,0.3333329856395721,black,Augustinus Bader,290.0,407
4,1.0,black,Augustinus Bader,220.0,223
4,,brown,Augustinus Bader,290.0,185
4,0.6666669845581055,black,Augustinus Bader,290.0,280
5,1.0,blonde,Augustinus Bader,290.0,124
4,,black,Augustinus Bader,390.0,429
4,1.0,brown,Augustinus Bader,390.0,1240
4,1.0,red,Augustinus Bader,290.0,611
3,0.5,,Augustinus Bader,92.0,1271
3,,black,Augustinus Bader,215.0,359
3,0.8260869979858398,brown,Augustinus Bader,92.0,472
5,,brown,Augustinus Bader,215.0,424
5,1.0,blonde,Augustinus Bader,305.0,332
4,0.4000000059604645,blonde,Augustinus Bader,390.0,127
5,,blonde,Augustinus Bader,390.0,247
5,0.0,blonde,Augustinus Bader,220.0,305
4,,brown,Augustinus Bader,290.0,667
5,,,Augustinus Bader,215.0,391
4,0.625,black,Augustinus Bader,220.0,451
2,0.0,blonde,Augustinus Bader,215.0,968
4,0.4375,brown,Augustinus Bader,220.0,410
5,0.0,blonde,Augustinus Bader,220.0,258
4,,blonde,Augustinus Bader,215.0,400
2,0.3333329856395721,,Augustinus Bader,220.0,135
5,0.6000000238418579,brown,Augustinus Bader,220.0,714
5,,,Augustinus Bader,215.0,378
1,0.5714290142059326,brown,Augustinus Bader,220.0,569
4,,,Augustinus Bader,215.0,662
4,0.3333329856395721,auburn,Augustinus Bader,390.0,361
5,,brown,Augustinus Bader,290.0,310
3,0.6000000238418579,blonde,Augustinus Bader,290.0,151
5,,,Augustinus Bader,215.0,491
1,0.684211015701294,black,Augustinus Bader,220.0,52
5,,black,Augustinus Bader,215.0,360
3,0.75,gray,Augustinus Bader,390.0,215
5,0.5,blonde,Augustinus Bader,390.0,375
1,0.8260869979858398,brown,Augustinus Bader,92.0,874
5,0.0,blonde,Augustinus Bader,220.0,670
3,0.800000011920929,blonde,Augustinus Bader,390.0,195
3,0.875,brown,Augustinus Bader,92.0,327
5,,,Augustinus Bader,215.0,438
1,1.0,blonde,Augustinus Bader,92.0,152
3,,,Augustinus Bader,215.0,296
1,0.7058820128440857,blonde,Augustinus Bader,92.0,1039
3,,,Augustinus Bader,390.0,397
5,,brown,Augustinus Bader,220.0,224
4,0.5,blonde,Augustinus Bader,390.0,491
3,0.0,brown,Augustinus Bader,390.0,129
5,0.75,brown,Augustinus Bader,220.0,201
2,0.7368419766426086,blonde,Augustinus Bader,220.0,153
5,0.949999988079071,brown,Augustinus Bader,93.0,343
2,0.75,brown,Augustinus Bader,290.0,210
4,0.5,black,Augustinus Bader,220.0,359
4,1.0,brown,Augustinus Bader,390.0,473
5,,blonde,Augustinus Bader,220.0,353
5,,brown,Augustinus Bader,220.0,552
4,0.6666669845581055,brown,Augustinus Bader,290.0,425
4,0.5,brown,Augustinus Bader,390.0,243
5,,gray,Augustinus Bader,215.0,430
5,,black,Augustinus Bader,220.0,169
5,,,Augustinus Bader,215.0,396
5,,brown,Augustinus Bader,215.0,195
5,,auburn,Augustinus Bader,215.0,408
5,1.0,blonde,Augustinus Bader,92.0,169
4,0.6666669845581055,brown,Augustinus Bader,390.0,776
5,,blonde,Augustinus Bader,290.0,478
5,,,Augustinus Bader,215.0,336
3,1.0,brown,Augustinus Bader,290.0,193
4,,black,Augustinus Bader,290.0,758
4,,blonde,Augustinus Bader,215.0,976
2,0.9032260179519652,blonde,Augustinus Bader,390.0,290
4,0.846153974533081,blonde,Augustinus Bader,92.0,347
5,,auburn,Augustinus Bader,220.0,1989
5,0.5,blonde,Augustinus Bader,390.0,1110
5,,black,Augustinus Bader,220.0,782
5,1.0,,Augustinus Bader,220.0,196
4,,blonde,Augustinus Bader,215.0,253
4,,blonde,Augustinus Bader,290.0,411
